pdf_file,matched_company,match_score,match_strategy,business_ccj,text_backend,error
CHARLES_BREAD_LIMITED-capital_report-2024-08-29(1).pdf,CHARLES BREAD LIMITED,81.25,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CHARLES_BREAD_LIMITED-capital_report-2024-08-29.pdf,CHARLES BREAD LIMITED,81.25,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CHILLBEAM_LTD-capital_report-2025-02-13.pdf,Chillbeam ltd,92.3076923076923,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CHOCHOLIVENETWORKS201_LIMITED-capital_report-2024-09-02.pdf,Chocholivenetworks201@gmail.com,82.14285714285714,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CHRIST_ADVOCATES_CHURCH_LTD-capital_report-2024-08-07.pdf,Christ Advocates Church Ltd,88.88888888888889,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CLICKIN_IT_ONLINE_LIMITED-capital_report-2024-06-14.pdf,Clickinit Online Ltd,82.05128205128204,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
COAST_2_COAST__HALIFAX_LTD-capital_report-2025-05-16(1).pdf,COAST 2 COAST ( HALIFAX) LTD,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
COAST_2_COAST__HALIFAX_LTD-capital_report-2025-05-16.pdf,COAST 2 COAST ( HALIFAX) LTD,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
COORDINATE_SAAS_LIMITED-capital_report-2025-02-04.pdf,Coordinate SaaS Ltd,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
COREERP_SOLUTIONS_LTD-capital_report-2024-09-11.pdf,CoreERP Solutions,94.11764705882352,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CRANFORD_CONSULTANCY_SERVICES_LIMITED-capital_report-2024-07-03.pdf,Regulatory Consultancy Services LLP,72.72727272727273,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CRAVE_CUISINE_LIMITED-capital_report-2024-05-14.pdf,crave cuisine LTD,81.25,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CRAZY_DAISYS_DINER_LTD-capital_report-2024-03-14.pdf,Crazy Daisy's,88.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CREATIVO_OCULUS_LTD-capital_report-2025-05-02(1).pdf,Creativo Oculus,93.33333333333333,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CREATIVO_OCULUS_LTD-capital_report-2025-05-02.pdf,Creativo Oculus,93.33333333333333,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CROWNSTEP_LIMITED-capital_report-2024-04-17.pdf,Crownstep Limited,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CRUNCH_GROUP_LIMITED-capital_report-2024-08-23.pdf,+234,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CS_SPORTS_LIMITED-capital_report-2024-04-24.pdf,+234,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CSF_DEVELOPMENTS_LIMITED-capital_report-2024-05-16.pdf,Csf developments limited,84.21052631578947,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
CURVICK_LIMITED-capital_report-2024-06-05.pdf,+234,66.66666666666667,partial_ratio_duplicate_lower_confidence,False,none,Matched company already has a higher-confidence PDF; not applied
D_CASWELL_SERVICES_LTD-capital_report-2024-05-22.pdf,D caswell services ltd,86.36363636363636,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DATA4EST_LTD-capital_report-2024-03-06.pdf,Data4est LTD,91.66666666666666,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DELI_ICE_LIMITED-capital_report-2024-07-22.pdf,Deli ice limited,72.72727272727273,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DENTEUROPA_LIMITED-capital_report-2024-04-03.pdf,Denteuropa Limited,84.61538461538461,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DENTOUCH_LTD-capital_report-2024-09-05.pdf,Dentouch Limited,91.66666666666666,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DESERT_FARMS_LTD-capital_report-2024-07-02.pdf,Desert Farms Ltd,87.5,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DIAMOND_BRICKWORK_AND_GROUNDWORKS_LTD-capital_report-2025-05-16(1).pdf,DIAMOND BRICKWORK AND GROUNDWORKS LTD,89.1891891891892,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DIAMOND_BRICKWORK_AND_GROUNDWORKS_LTD-capital_report-2025-05-16.pdf,DIAMOND BRICKWORK AND GROUNDWORKS LTD,89.1891891891892,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DJC_TRADING_SPIRITS_LTD-capital_report-2024-07-29.pdf,DJC Trading Spirits ltd,86.95652173913044,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DLC_LIGHTING_LIMITED-capital_report-2024-03-28.pdf,DLC lighting Ltd,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DLC_LIGHTING_LIMITED-capital_report-2024-07-05(1).pdf,DLC lighting Ltd,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DLC_LIGHTING_LIMITED-capital_report-2024-07-05.pdf,DLC lighting Ltd,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DRAGON_VAPOUR_LTD-capital_report-2024-07-02.pdf,Dragon Vapour Ltd,88.23529411764706,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DRILLSKILLZ_CONSULTS_LIMITED-capital_report-2024-06-27(1).pdf,Drillskillz Consults Limited,86.95652173913044,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DRILLSKILLZ_CONSULTS_LIMITED-capital_report-2024-06-27.pdf,Drillskillz Consults Limited,86.95652173913044,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DRIVESNAP_LIMITED-capital_report-2025-05-14(1).pdf,DRIVESNAP LIMITED,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DRIVESNAP_LIMITED-capital_report-2025-05-14.pdf,DRIVESNAP LIMITED,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DS_MARKETING_SERVICES_LIMITED-capital_report-2024-06-14.pdf,DS Marketing Services LTD,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DTS_MATERIALS_LTD-capital_report-2024-07-02.pdf,DTS Materials Ltd,88.23529411764706,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
DUNN460_LTD-capital_report-2024-05-20.pdf,Dunn460 ltd,90.9090909090909,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ED_MUNIZ_SERVICES_LTD-capital_report-2025-05-13(1).pdf,ED MUNIZ SERVICES LTD,85.71428571428572,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ED_MUNIZ_SERVICES_LTD-capital_report-2025-05-13.pdf,ED MUNIZ SERVICES LTD,85.71428571428572,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
EGENER8_LTD-capital_report-2024-09-06.pdf,E-gener8 Ltd,86.95652173913044,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ELAR_ONE_LTD-capital_report-2025-01-27.pdf,Elar One LTD,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ELLEVATE_LIMITED-capital_report-2025-04-23.pdf,Ellevate limited,81.81818181818181,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ELM_PUB_GROUP_LTD-capital_report-2024-09-05.pdf,+234,66.66666666666667,partial_ratio_duplicate_lower_confidence,False,none,Matched company already has a higher-confidence PDF; not applied
ELPROMOTIONS_LIMITED-capital_report-2024-02-28.pdf,Elpromotions Limited,86.66666666666667,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ELS_MANAGEMENT_LIMITED-capital_report-2024-09-10(1).pdf,Els Management Ltd,82.35294117647058,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ELS_MANAGEMENT_LIMITED-capital_report-2024-09-10.pdf,Els Management Ltd,82.35294117647058,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ELSCO_PRIVATE_LIMITED-capital_report-2024-06-17.pdf,ELSCO PRIVATE LIMITED,81.25,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
EMERALD_LAWN_CARE_LIMITED-capital_report-2024-06-28.pdf,Emerald lawn care,88.23529411764706,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
EMILY_LOUISE_BEAUTY__AESTHETICS_LTD-capital_report-2024-03-11.pdf,Standout Aesthetics,68.42105263157895,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
EMPIRE_PROPERTY_OXFORD_LIMITED-capital_report-2024-07-02.pdf,Empire Property (Oxford) UK,85.1063829787234,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ENRICHMENT_EDUCATION_LTD-capital_report-2024-05-13.pdf,Richer Education,75.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
EPHOS_GROUP_LIMITED-capital_report-2024-08-01.pdf,Ephos Group,90.9090909090909,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ERFAN_CARPET_LTD-capital_report-2025-01-29.pdf,Erfan carpet,91.66666666666666,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FLIGHT_TRAINING_ESSEX_LTD-capital_report-2024-03-18.pdf,Flight training essex LTD,88.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FOREVERFIX_LTD-capital_report-2024-05-31.pdf,ForeverFix,100.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FOUR_PAWS_WALKING_AND_TRAINING_LTD-capital_report-2024-07-08.pdf,Four Paws Walking And Training Ltd,85.29411764705883,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FOUR_PAWS_WALKING_AND_TRAINING_LTD-capital_report-2024-08-23.pdf,Four Paws Walking And Training Ltd,85.29411764705883,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FOUR_PAWS_WALKING_AND_TRAINING_LTD-capital_report-2024-11-04.pdf,Four Paws Walking And Training Ltd,85.29411764705883,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FOUR_PAWS_WALKING_AND_TRAINING_LTD-capital_report-2025-02-12.pdf,Four Paws Walking And Training Ltd,85.29411764705883,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FOUR_THE_WILLOWS_LIMITED-capital_report-2024-04-15.pdf,Four the Willows Ltd,78.94736842105263,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FRENCH_SOLE_GROUP_LIMITED-capital_report-2024-05-07.pdf,French Sole Limited,76.92307692307692,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FRENCH_SOLE_LTD-capital_report-2024-03-11.pdf,French Sole Limited,86.66666666666667,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FS_FASHIONISTA_LTD-capital_report-2024-07-02.pdf,FS FASHIONISTA LTD,88.88888888888889,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FT_FITNESS_LTD-capital_report-2024-06-07.pdf,FT Fitness LTD,85.71428571428572,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FUGAZZI_TRADING_LIMITED-capital_report-2024-08-02.pdf,Fugazzi trading limited,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FUR_FAMILY_FAIR_LTD-capital_report-2024-07-22.pdf,FURFAMILFAIR LTD,77.41935483870968,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
FUTURE_ANALYTICS_LTD-capital_report-2024-07-22.pdf,Future Analytics Ltd,90.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GARDENING_KINGS_LTD-capital_report-2024-06-19.pdf,Gardening kings,93.33333333333333,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GARDENING_KINGS_WASTE_REMOVAL_SERVICES_LIMITED-capital_report-2024-06-19.pdf,Gardening kings,93.33333333333333,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GAS_RECORDS_LTD-capital_report-2024-09-04.pdf,Gas Records,90.9090909090909,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GC_BIKE_REPAIRS_LTD-capital_report-2024-09-27.pdf,GC Bike Repairs Ltd,84.21052631578947,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GC_BIKE_REPAIRS_LTD-capital_report-2025-01-08.pdf,GC Bike Repairs Ltd,84.21052631578947,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GC_BIKE_REPAIRS_LTD-capital_report-2025-03-10.pdf,GC Bike Repairs Ltd,84.21052631578947,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GC_BIKE_REPAIRS_LTD-capital_report-2025-04-28.pdf,GC Bike Repairs Ltd,84.21052631578947,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GETOUTSIDE_EVENTS_LTD-capital_report-2024-07-17.pdf,GetOutside Events Limite,81.81818181818181,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GIT_SUPPORT_LTD-capital_report-2024-09-19.pdf,+234,66.66666666666667,partial_ratio_duplicate_lower_confidence,False,none,Matched company already has a higher-confidence PDF; not applied
GMP_PROPERTY_SERVICES_LTD-capital_report-2024-05-07.pdf,Gmp property services Ltd,88.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GO_COMMERCIAL_FINANCE_LTD-capital_report-2024-07-22.pdf,nan,100.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GO_COMMERCIAL_FINANCE_LTD-capital_report-2024-07-23.pdf,nan,100.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GOAT_TRADING_LTD-capital_report-2024-05-22.pdf,Goat Trading LTD,87.5,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GOLDCUP_COMMUNICATIONS_LIMITED-capital_report-2024-07-02.pdf,Goldcup Communications Limited,88.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GOLDEN_TRIANGLE_FINANCIAL_SERVICES_LTD-capital_report-2024-10-21.pdf,nan,100.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GOOD_GEEZERS_WELLING_LTD-capital_report-2024-08-14.pdf,Good geezers welling ltd,87.5,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
